answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
Harvard University,False,40597bbf9d0033db7c3ce4d4ca71f864f0976c2b45f2d5ab6afbdba3543af78f,4.939156833046582,4816,738,0.0063795,0.0063795,4000,0.0,factconsolidation_mh_262k_no23,0.0063795,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.046128541987855,{},multi_hop
Asia,False,0e713420eb71740c207e56dfe2748807021f8ffccd7b7b9036b38cd8762c5bb5,5.177802167017944,4872,740,0.006429,0.006429,4000,0.0,factconsolidation_mh_262k_no16,0.006429,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.261494749982376,{},multi_hop
United States of America,False,6c0cf4ea89c006540692c21fbac6da1b4d3ae08b1258c3f1f29b4dc4444b802d,5.190751291986089,4942,742,0.006489,0.006489,4000,0.0,factconsolidation_mh_262k_no22,0.006489,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.26606916700257,{},multi_hop
"Washington, D.C.",False,42b2f9bd29271aa0e842dd19d21974f58a38ede084399456a40e50e900c88d1b,5.395316041947808,4877,741,0.0064365,0.0064365,4000,0.0,factconsolidation_mh_262k_no18,0.0064365,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.418410332989879,{},multi_hop
Elizabeth II,False,3a1d833320c25b0e33fec4ab8910d707e6f9f388fe64b2bf7544c1a97a726bcb,5.341670292022172,4854,735,0.00639675,0.00639675,4000,0.0,factconsolidation_mh_262k_no20,0.00639675,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.580639874970075,{},multi_hop
Europe,False,ad13ef3785bab88f30c442c94a2abe5ac7b1f950daa6fd2dfd4c4e1cfbd5a0bd,5.466263167036232,4892,739,0.00644025,0.00644025,4000,0.0,factconsolidation_mh_262k_no21,0.00644025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.612956541997846,{},multi_hop
Tokyo,False,eebe613b88936ba6c3a20b485996d141e6296d3e8946d1a9b99b698aad42b2dd,5.3164043329888955,4914,735,0.00644175,0.00644175,4000,0.0,factconsolidation_mh_262k_no28,0.00644175,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.705910416960251,{},multi_hop
"Washington, D.C.",False,e5400b4f7a7a05bedb6563c0c3780fc4ccb7ddb6e8711ad203450c321c84581c,5.771677166980226,4918,744,0.0064785,0.0064785,4000,0.0,factconsolidation_mh_262k_no19,0.0064785,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.809168582956772,{},multi_hop
London,False,e71d9825527f5ff0fae71ca0f5864f5b7a2b35e35f227a0564ef78be170f5703,2.8363700000336394,4941,328,0.00493575,0.00493575,4000,0.0,factconsolidation_mh_262k_no44,0.00493575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.920448833028786,{},multi_hop
English,False,4af63be5081df6d82f116cdf7e575892a3ec01794b6c17695487f6ec28913eaf,4.234662125003524,4935,736,0.00646125,0.00646125,4000,0.0,factconsolidation_mh_262k_no38,0.00646125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.38491487497231,{},multi_hop
The Beatles,False,9812d9059b2e45e181cd4cd3b053f7a9d5dc87fc6350350683702c1728a28dc9,4.19700816704426,4829,738,0.00638925,0.00638925,4000,0.0,factconsolidation_mh_262k_no41,0.00638925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.433623709017411,{},multi_hop
Lyndon B. Johnson,False,4cb4eff8118867c7c3c9ab43f56838511f36b598b37625606c64a966a12f64a6,4.452835000003688,4914,738,0.006453,0.006453,4000,0.0,factconsolidation_mh_262k_no33,0.006453,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.483413707988802,{},multi_hop
"To answer this question accurately, missing facts regarding the founder of judo and their citizenship are required from the provided dataset. Based on real-world knowledge",False,985a00a82172920c8121a083cf8308d02252f98028609d534fd72acbeb959a1d,4.5512398749706335,4901,764,0.00654075,0.00654075,4000,0.0,factconsolidation_mh_262k_no35,0.00654075,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.572066374996211,{},multi_hop
Rome,False,4444cc8fea8239bf813dc4595b52dced7c65a358c5dbdd3471a756789642ea11,4.564258250000421,4924,736,0.006453,0.006453,4000,0.0,factconsolidation_mh_262k_no36,0.006453,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.743167207983788,{},multi_hop
Catholic Church,False,be2b1491edc4d2c0641aece613378998d8060211ef9302cd8722615cd70c4a2a,4.906091292039491,4818,740,0.0063885,0.0063885,4000,0.0,factconsolidation_mh_262k_no37,0.0063885,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.9569329169462435,{},multi_hop
Stephen McNeil speaks the language of English.,False,6e5709e7b70ef0bd88d8382d4109a0c4412f4f8b1a6b30e13ab0728fd8992255,5.054896750021726,4857,744,0.00643275,0.00643275,4000,1.0,factconsolidation_mh_262k_no43,0.00643275,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.190871375030838,{},multi_hop
Arabic,False,5d48b5b246d0d9712c0f42d92845e128d6c608de121af0cd81a3044e5b873dac,5.195374875038397,4868,739,0.00642225,0.00642225,4000,0.0,factconsolidation_mh_262k_no40,0.00642225,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.365617957955692,{},multi_hop
Rome,False,1be5722e654e30d3e752404689f92a6c117fb2d2f5d7370c3176dbef29d8c6f3,5.373225040966645,4927,736,0.00645525,0.00645525,4000,0.0,factconsolidation_mh_262k_no34,0.00645525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.435523958993144,{},multi_hop
"Washington, D.C.",False,8728e741895d4ed98201f8cffb2284705f5fe8487e1996c290e73fd0aa1a4a37,5.402398957987316,4940,742,0.0064875,0.0064875,4000,0.0,factconsolidation_mh_262k_no42,0.0064875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.475674084038474,{},multi_hop
Helsinki,False,dd3d0852a26162337c104150e4440d9bd84e7c46e0e482f9781360c96120f298,5.290433791989926,4809,741,0.0063855,0.0063855,4000,0.0,factconsolidation_mh_262k_no46,0.0063855,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.517945375002455,{},multi_hop
"Given the provided facts, there is no information about the school or university where the author of ""La Celestina"" studied.",False,ca9ea84fba3e8efcf4bcbac4f5ee9e25e0fa4926b2cf462a5cf616fa3b36e205,5.241375959012657,4819,763,0.0064755,0.0064755,4000,0.0,factconsolidation_mh_262k_no39,0.0064755,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.532461541995872,{},multi_hop
George Eliot,False,ee83b849a7bd23ec5f3d2546b688d40afe5356ded1cd92ca0eec3bebad7986a4,5.535050832957495,4884,742,0.0064455,0.0064455,4000,0.0,factconsolidation_mh_262k_no45,0.0064455,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.641459167003632,{},multi_hop
Hindi,False,e56c2b5365d46cfbb29f4b67432fce24078fc6d25aba10ee17e70690a9187736,5.669990916969255,4854,741,0.00641925,0.00641925,4000,0.0,factconsolidation_mh_262k_no32,0.00641925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.684350791969337,{},multi_hop
"Washington, D.C.",False,10d776f51f763bf8c00a900178d73d8e700fc0676f740605d24d6cdb34f62947,5.791041957971174,4927,740,0.00647025,0.00647025,4000,0.0,factconsolidation_mh_262k_no47,0.00647025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.823595875001047,{},multi_hop
Lyndon B. Johnson,False,7e76d2a1a73ca5749e0747daf83a45c2e9a8daece3b9dcbfc069fe4330f5becd,3.351750457950402,4954,414,0.005268,0.005268,4000,1.0,factconsolidation_mh_262k_no60,0.005268,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.4563549589947797,{},multi_hop
Allen Ginsberg,False,b7f1cdbb05c83aeb2de546212758c79afe2ce026420c7214cb203531b0d99cd0,4.038444832956884,4865,493,0.0054975,0.0054975,4000,0.0,factconsolidation_mh_262k_no58,0.0054975,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.121779750043061,{},multi_hop
"I am sorry, but the provided evidence does not contain information about Saint Eligius or the founder/religion associated with Saint Eligius.",False,101dbf83f551db03529446b597ce4ee0673538951c4ef03bf72716e3292adc24,4.1428287089802325,4890,760,0.0065175,0.0065175,4000,0.0,factconsolidation_mh_262k_no57,0.0065175,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.190474750008434,{},multi_hop
General Motors,False,96d9a80761f31c9658bfe12128e0a2e54a0cf70ac7d6d2133fb43535888f8ad0,4.178030458977446,4821,736,0.00637575,0.00637575,4000,0.0,factconsolidation_mh_262k_no50,0.00637575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.218416292045731,{},multi_hop
Tupac Shakur,False,b0257ec07a7b0e96ae9e317021637fbf5bd70cf55a3ef506d87114fa9afb1f97,4.0462450420018286,4894,738,0.006438,0.006438,4000,0.0,factconsolidation_mh_262k_no62,0.006438,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.270037290989421,{},multi_hop
"If the knowledge pool does not contain information about the birthplace of the author of Ivanhoe or the author of Ivanhoe, no answer can be provided",False,d4c01644ce6a538513fac27e947a1094e9d04e3d7f9991f07d94348627b038ad,4.144039499980863,4863,764,0.00651225,0.00651225,4000,0.0,factconsolidation_mh_262k_no61,0.00651225,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.316345874976832,{},multi_hop
British Broadcasting Corporation,False,f8fc83062c88ad29b70a822861885969c81bf3d52b388cf5cea71e1cbe695b60,4.166788874950726,4953,738,0.00648225,0.00648225,4000,0.0,factconsolidation_mh_262k_no55,0.00648225,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.333060833974741,{},multi_hop
")
Chunk 491 (order=491, facts 8325-8344)
Chunk",False,3795c6850109577e1d8a2b094b2ad041a299665fa1095e658d3d3fd828565e6c,4.45785004197387,4888,764,0.006531,0.006531,4000,0.0,factconsolidation_mh_262k_no48,0.006531,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.480383582995273,{},multi_hop
"12653-12671)
- chunk 490 (facts 8307-8",False,74f5cf5745cdb71452bc171d587319fa717daa3c018ec52cd97e06b8dc2bb2ab,4.348299833014607,4857,764,0.00650775,0.00650775,4000,0.0,factconsolidation_mh_262k_no56,0.00650775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.488243250001688,{},multi_hop
Julius Malema,False,28dc1ed9b8462bb9c0d2e62959c4ff70e8427c529fee63b1466bddb4516cd112,4.497199708013795,4949,737,0.0064755,0.0064755,4000,0.0,factconsolidation_mh_262k_no51,0.0064755,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.572624291991815,{},multi_hop
Justin Trudeau,False,e3b350c2d963686661c5dbf058d72675e909e550fb3d06c3aa11a43037cd6e6f,4.991397665988188,4865,740,0.00642375,0.00642375,4000,0.0,factconsolidation_mh_262k_no53,0.00642375,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.0048827909631655,{},multi_hop
George Lucas,False,f1a647bb3567b9648d1d154c433e45a8594249a4419e895d91b619e85b1d45ed,5.260323208000045,4835,740,0.00640125,0.00640125,4000,0.0,factconsolidation_mh_262k_no49,0.00640125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.292818124988116,{},multi_hop
London,False,6257ee3c1dffd87e3daf8abffdc8c24df949c6933a09a3517ae17b526a304be5,5.277559916954488,4833,741,0.0064035,0.0064035,4000,0.0,factconsolidation_mh_262k_no63,0.0064035,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.329895332979504,{},multi_hop
Oceania,False,8f55bad0dc86b470d2bf606411b777de6d64ef63c1fa20fd9442f63a2a6329d3,5.340819875011221,4916,739,0.00645825,0.00645825,4000,0.0,factconsolidation_mh_262k_no52,0.00645825,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.443879708007444,{},multi_hop
"Clement I, The Mists of Avalon Marion Zimmer Bradley, Andrei Tupolev Moscow, Anthony Burgess UK, current head of state in United Kingdom Elizabeth II",False,dbb2147e4022a6206a75463f6e8398c787da62b1bb13714f75745f141373139a,5.432585082948208,4844,764,0.006498,0.006498,4000,0.0,factconsolidation_mh_262k_no59,0.006498,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.545152959006373,{},multi_hop
Methodism,False,b60ed2e7e13ac21996aaa232e441105bf6063aea7cf831ac868036ecca33722c,5.896687583008315,4914,738,0.006453,0.006453,4000,0.0,factconsolidation_mh_262k_no54,0.006453,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.047893708979245,{},multi_hop
"Harvard University, Peter Diamandis",False,51b4ba9f9f7c1ed27f9d587798039fc9fd37a879752efef911580127426b7aaf,2.594044416968245,4836,309,0.00478575,0.00478575,4000,0.0,factconsolidation_mh_262k_no71,0.00478575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.097893957979977,{},multi_hop
Eurasia,False,c623fb5f74978d8ec70ddddd423f92ee866fda8169fe9f65d9d67ab0092dee2d,3.9517018749611452,4883,418,0.00522975,0.00522975,4000,0.0,factconsolidation_mh_262k_no66,0.00522975,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.9636420410242863,{},multi_hop
Charles Darwin,False,630bffc2af7e999f62c316bbb662661d1dfe0db6ddafd332e69da3621b7044c7,4.123955291986931,4868,735,0.00640725,0.00640725,4000,0.0,factconsolidation_mh_262k_no70,0.00640725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.177987875009421,{},multi_hop
Berlin,False,4cbff30c3d449417d13523e73ccd9464d20044f2da612bf2869d2f6c823fa544,4.034810832992662,4912,733,0.00643275,0.00643275,4000,1.0,factconsolidation_mh_262k_no77,0.00643275,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.18099937500665,{},multi_hop
Hindi,False,81fb12e289276593739a310158d6c37983ea306726d5b08b7c3a9624ca071b76,3.8152349169831723,4960,609,0.00600375,0.00600375,4000,0.0,factconsolidation_mh_262k_no64,0.00600375,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.217035416979343,{},multi_hop
Europe,False,6099127db310dfdd9d66d37fcdeb251ea95955bb7ca55a51c55939eebca3a6d1,4.4300684169866145,4877,736,0.00641775,0.00641775,4000,0.0,factconsolidation_mh_262k_no75,0.00641775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.545355500013102,{},multi_hop
No evidence provided.,False,485045d6ed62fbcdb2ac56fa988dd6a923da395fccee7602b5eaed1f88eb5ac0,4.9722516250330955,4907,744,0.00647025,0.00647025,4000,0.0,factconsolidation_mh_262k_no69,0.00647025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.990008042019326,{},multi_hop
London School of Economics and Political Science,False,e2d12b0ef918147268b2eb5b0bab79403a72ec2e2c03d93b2f307ba1fa935557,4.984647375007626,4820,743,0.00640125,0.00640125,4000,0.0,factconsolidation_mh_262k_no67,0.00640125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.016077667009085,{},multi_hop
Boeing,False,2a83b47c5a41f322183d73c1529cb5ca1ea4461626e9af864f6adf95e0591ff8,5.105983874993399,4845,739,0.006405,0.006405,4000,0.0,factconsolidation_mh_262k_no68,0.006405,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.152732540969737,{},multi_hop
Science fiction,False,68542a3bc7b67fdd3f169a8291c2855aed0bd776d50d270cfe8ab0014c2abe0d,5.2084550419822335,4890,742,0.00645,0.00645,4000,0.0,factconsolidation_mh_262k_no65,0.00645,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.298345832969062,{},multi_hop
Edinburgh,False,7aa2313109ddbc8438c3159293284757c4a3d16308f96fbe7c0f0c92047cd488,5.29600983398268,4891,738,0.00643575,0.00643575,4000,1.0,factconsolidation_mh_262k_no76,0.00643575,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.477927375002764,{},multi_hop
Japanese,False,857b94e6bd97ebec3612f6302d79caefa96294b7777f78f71d0e46171382965a,5.457630750024691,4873,739,0.006426,0.006426,4000,0.0,factconsolidation_mh_262k_no74,0.006426,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.5176213750382885,{},multi_hop
French,False,04bb85ae316c3a5bb87510c2ad36307ea9dcc0c852095f55665763526bd58ac8,5.508837874978781,4887,736,0.00642525,0.00642525,4000,0.0,factconsolidation_mh_262k_no73,0.00642525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.543719917011913,{},multi_hop
Vienna,False,d72bc7fa60eb44ae4b5a85d2617cd7da12fd13d8d3c837dff53bf96fc3ff046c,5.193801834015176,4753,733,0.0063135,0.0063135,4000,1.0,factconsolidation_mh_262k_no79,0.0063135,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.703658249985892,{},multi_hop
English,False,8aa85e44845888ffcb466190bb5c0809e132e1ebb39dc3d58273a4d0608e9e82,5.454431999998633,4900,735,0.00643125,0.00643125,4000,0.0,factconsolidation_mh_262k_no78,0.00643125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.740346834005322,{},multi_hop
London,False,29e4705199a958d2a69070afd593f4e71b459864c2d0ff37466a679ad909660b,5.60624229197856,4898,735,0.00642975,0.00642975,4000,0.0,factconsolidation_mh_262k_no72,0.00642975,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.8439383750082925,{},multi_hop
London,False,a2dd8d41bccf35de10161d598be8da99005d3ffe20d93900b7207bb6c95b2425,4.140718750015367,4894,737,0.00643425,0.00643425,4000,0.0,factconsolidation_mh_262k_no89,0.00643425,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.276525583001785,{},multi_hop
"To determine the answer, we look at the following facts from the evidence:

1. **Fact 8229:** Brad Stevens is associated with",False,482c6175d7540981609f4bd0c54e24d31241c67fbaccef6f1dd263e6204cad33,4.503422042005695,4822,764,0.0064815,0.0064815,4000,0.0,factconsolidation_mh_262k_no91,0.0064815,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.6109599999617785,{},multi_hop
association football,False,c40abe7824c142765ef6829cc736275a3c69aeec867845a1332eca632443deb2,4.554876082984265,4947,736,0.00647025,0.00647025,4000,0.0,factconsolidation_mh_262k_no92,0.00647025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.722668082977179,{},multi_hop
Uhuru Kenyatta,False,317eb8620e1c88640e38de00c02ef231b4d5a638521619cba723f19a6259832d,4.743789833039045,4930,738,0.006465,0.006465,4000,0.0,factconsolidation_mh_262k_no88,0.006465,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.925383375026286,{},multi_hop
English,False,daf984f7ee2aebb252ef3aaebb252dfc6141c3dbb2c23dbd3aa671e8e4cd687b,5.135400957951788,4849,733,0.0063855,0.0063855,4000,0.0,factconsolidation_mh_262k_no80,0.0063855,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.190195415983908,{},multi_hop
Catholic Church,False,8e93ad5e539cfcc15d8bb0b8b9761f6457487a9d5a9716b854d518a4206d6a0c,5.224760290991981,4932,653,0.00614775,0.00614775,4000,0.0,factconsolidation_mh_262k_no86,0.00614775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.302182790997904,{},multi_hop
politician,False,226eb97a5c59d3d714c5f5d8fe269b526634a3c792a945ef4f0bbfb337f1fb20,5.291076250025071,4878,741,0.00643725,0.00643725,4000,0.0,factconsolidation_mh_262k_no83,0.00643725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.304984375019558,{},multi_hop
Jesus Christ,False,bba4bfa42948ad0265e612abafe4bcb4a6f44aff8db4893709daef1ddf62cacc,5.407169167010579,4872,735,0.00641025,0.00641025,4000,0.0,factconsolidation_mh_262k_no90,0.00641025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.4371677080052905,{},multi_hop
Europe,False,f57c0a076e1dff62645a54621f6eee231c3456c3662c506f51d2b72c46c4e9cf,5.503528708009981,4917,737,0.0064515,0.0064515,4000,0.0,factconsolidation_mh_262k_no81,0.0064515,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.524757917039096,{},multi_hop
