answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
quarterback,False,d3f6f084b7fd87d82190e458345b39a5a7bc2f3293b0435cc6004525467d88c2,5.369992583000567,4784,742,0.0063705,0.0063705,4000,0.0,factconsolidation_mh_64k_no1,0.0063705,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.382383708958514,{},multi_hop
Asia,False,f6f7b018745af7df25dc0e6fc92921cf54e862c49d6a1e2bbafc29f617070f4b,5.422521708009299,4752,740,0.006339,0.006339,4000,0.0,factconsolidation_mh_64k_no2,0.006339,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.4577235000324436,{},multi_hop
Soviet Union,False,95747139698dfd04b83680453e22b8735bc77de2dfd47ff83d2a6850ded3d03c,5.4110612500226125,4802,737,0.00636525,0.00636525,4000,0.0,factconsolidation_mh_64k_no9,0.00636525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.484753875003662,{},multi_hop
Shaman King,False,4a0481a98ffea7000d48b898b646f41baadc054000399b04f4acdd7a53dcae4a,5.385944459005259,4712,736,0.006294,0.006294,4000,0.0,factconsolidation_mh_64k_no15,0.006294,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.622151207993738,{},multi_hop
country music,False,2dbcb8485e61b8daf09e563a0fbb0281d3aee3d2d06260db1c3563cb67071432,5.89175933401566,4814,742,0.006393,0.006393,4000,0.0,factconsolidation_mh_64k_no3,0.006393,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.903481082990766,{},multi_hop
North America,False,4c7acb577c5bbb1bb6c2e01bd9a2d7c88dcd50020af6a756381acd1158e878c4,5.922899333003443,4791,735,0.0063495,0.0063495,4000,0.0,factconsolidation_mh_64k_no13,0.0063495,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.203396041993983,{},multi_hop
German,False,4ac4c29082e69904f65a35ed4916a91a6e4bb1e78bc2a2a97b05b74714c60d9f,2.5191812079865485,4822,254,0.004569,0.004569,4000,1.0,factconsolidation_mh_64k_no20,0.004569,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.6247126249945723,{},multi_hop
"Washington, D.C.",False,d5e4cca4fc520f588c2a5b238c9d81d45edeae5177da27323bca2b873e5322bf,2.814104832999874,4799,416,0.00515925,0.00515925,4000,0.0,factconsolidation_mh_64k_no25,0.00515925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.848380916984752,{},multi_hop
"1773), Japan (1775), Norway (1780)
Chunk 156: Los Angeles (26",False,a46b5ee897265202a23992c84b898ad1573b654b1bfdb9a3f82f600f04c33c48,4.139842083037365,4797,764,0.00646275,0.00646275,4000,0.0,factconsolidation_mh_64k_no19,0.00646275,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.193481250025798,{},multi_hop
baseball,False,9a686468e304734a50a05559c62a2f48ab331c56f35c25e2e550ca041c2a9d4b,4.05729666701518,4857,683,0.006204,0.006204,4000,0.0,factconsolidation_mh_64k_no18,0.006204,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.196989124990068,{},multi_hop
United States of America,False,b1a78a791e2f471a26eceeb2718452167f070ed9114e37b7c95029812fa1ae52,4.223481416993309,4858,737,0.00640725,0.00640725,4000,0.0,factconsolidation_mh_64k_no22,0.00640725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.244937000039499,{},multi_hop
North America,False,0dbed0e2d8587ae10f94b3bd702f963166708805bd427f77859e7f462b0d5b2b,4.191505957976915,4830,735,0.00637875,0.00637875,4000,0.0,factconsolidation_mh_64k_no27,0.00637875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.339539749955293,{},multi_hop
Catholic Church,False,c0798de8e6ac5da137041802639394544d1a5c9e680a959c23e195b8a2f318ef,4.217774291988462,4815,736,0.00637125,0.00637125,4000,0.0,factconsolidation_mh_64k_no30,0.00637125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.389972917037085,{},multi_hop
London,False,acc01815271c911a3d669c990d8320c58819abb6d1ee2cf47381203e007697ab,4.515236415958498,4827,733,0.006369,0.006369,4000,0.0,factconsolidation_mh_64k_no16,0.006369,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.529000458016526,{},multi_hop
Africa,False,58cae1cfebdfab82c93dbe44ee13ea90fd699c2fd7b5cf0e748eb89f981aa900,4.153425165975932,4845,733,0.0063825,0.0063825,4000,0.0,factconsolidation_mh_64k_no29,0.0063825,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.539763209002558,{},multi_hop
London,False,ccc0db58e23233cd3de449491d81a039b856278a99bef93a13b298d7d89707c5,4.9938739580102265,4768,741,0.00635475,0.00635475,4000,0.0,factconsolidation_mh_64k_no17,0.00635475,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.071847666986287,{},multi_hop
Dublin,False,44bd87514d0bd97bada37d8057d808f01bbd3fa68f6b15df342dea2c8a4c18b7,5.269296000013128,4820,733,0.00636375,0.00636375,4000,1.0,factconsolidation_mh_64k_no24,0.00636375,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.4378829170018435,{},multi_hop
"This question cannot be answered based on the provided evidence, as there is no information mentioning the founder of an organization associated with Benjamin Mazar",False,da54f2a7bab82d3c90705c6d617c672966d6b40e4e769119aa50995191c6cd74,5.383637999999337,4813,763,0.006471,0.006471,4000,0.0,factconsolidation_mh_64k_no21,0.006471,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.468824875017162,{},multi_hop
quarterback,False,27a9c7b84075a2e16be3d3dfe6d30ac14288ab9010c8a37efd2428320127880b,5.471426917007193,4878,736,0.0064185,0.0064185,4000,0.0,factconsolidation_mh_64k_no31,0.0064185,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.578180957993027,{},multi_hop
Russian Empire,False,a0732a078b637fb34513fb2d8368f6dc230e49ca4c9c1b0a45c8ceb31b01dfea,5.466236208972987,4879,741,0.006438,0.006438,4000,0.0,factconsolidation_mh_64k_no28,0.006438,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.691875959048048,{},multi_hop
United States of America,False,480d49b4593b693b6e41e9d9ec91344cc37311654365dc53733cada8cc6e64a3,6.088989499956369,4842,740,0.0064065,0.0064065,4000,0.0,factconsolidation_mh_64k_no26,0.0064065,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.1457454999908805,{},multi_hop
Hanoi,False,0de5b71cf758a023bc4b6eb6ad253e9e5bd03b5c4383277c351cbd41f10ab735,5.901053250010591,4838,738,0.006396,0.006396,4000,1.0,factconsolidation_mh_64k_no23,0.006396,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,6.180119000026025,{},multi_hop
Spanish,False,76cdbffd7b4b769e931165b611adba41fae665298321084f8dff7b4bb4b0fd47,2.822277250001207,4836,302,0.0047595,0.0047595,4000,1.0,factconsolidation_mh_64k_no34,0.0047595,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.8441965840174817,{},multi_hop
New York City,False,6675572325b079fab7c51697b2fd1b6bff5d80180883aaff632ddab79bc7060e,3.371253165998496,4781,521,0.0055395,0.0055395,4000,1.0,factconsolidation_mh_64k_no35,0.0055395,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.5440916249644943,{},multi_hop
Eurasia,False,3278b8496193b8dfc260306464167221453eaf208f80ac4ba26735725597db42,3.9362072499934584,4831,507,0.0055245,0.0055245,4000,1.0,factconsolidation_mh_64k_no42,0.0055245,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.988266250002198,{},multi_hop
Asia,False,5fdf4003860174ee09ae544ebc9bbf862d05a31790da6bc05d277b3eb1d8bb5e,4.161737834045198,4800,735,0.00635625,0.00635625,4000,0.0,factconsolidation_mh_64k_no33,0.00635625,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.176007125002798,{},multi_hop
Buddhism,False,4a300cbf60608861e3ea433a0e32d7f6c58ba98042f426820de07ad5e49b8bf8,4.105383709014859,4806,739,0.00637575,0.00637575,4000,0.0,factconsolidation_mh_64k_no47,0.00637575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.267166583042126,{},multi_hop
"To determine the capital of the country of origin for the sport associated with the Tunisia national football team, we look at the provided facts:

1",False,c411283178b688975395fb29281a5f100e2346440e827188a8667f545495d40b,4.2759846249828115,4879,764,0.00652425,0.00652425,4000,0.0,factconsolidation_mh_64k_no45,0.00652425,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.374391082965303,{},multi_hop
Tokyo,False,3dd4bb53c077c564d25a98da68fac513fb903d5745c44d339602ab0fc765685a,4.246909958019387,4802,733,0.00635025,0.00635025,4000,0.0,factconsolidation_mh_64k_no32,0.00635025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.387828000006266,{},multi_hop
"Washington, D.C.",False,451200eec5e418833469776bfff5cb5fbceaf06e23b046b00f21adcfd8af4250,4.352999875030946,4876,741,0.00643575,0.00643575,4000,0.0,factconsolidation_mh_64k_no36,0.00643575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.579901917022653,{},multi_hop
") has Fact 244: The author of Tender Is the Night is F. Scott Fitzgerald.
Chunk 17",False,a49a7f2d4a6f66fbe56f156b4f611ec9bc2df774dcdc8c33c2a8a724fc43c1fa,4.789344209013507,4833,764,0.00648975,0.00648975,4000,0.0,factconsolidation_mh_64k_no39,0.00648975,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.869413583015557,{},multi_hop
United States of America,False,bb48f25f0ed5583bfc05b1170c44fcf466ebc975d2538adfc4001d7cf433248d,4.943753666011617,4834,743,0.00641175,0.00641175,4000,0.0,factconsolidation_mh_64k_no37,0.00641175,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.062663832970429,{},multi_hop
Spanish,False,39a0f6226bb911e50e499c845259bd4e1717cbd0b66d2bea217bd8a1a83ed475,5.223429292032961,4832,736,0.006384,0.006384,4000,1.0,factconsolidation_mh_64k_no44,0.006384,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.293992791033816,{},multi_hop
Pune,False,c994e323b728cabab59e79240fd6afcdbf5a4544b6ec103b62fb49c6cf14e256,5.1004572919919156,4790,687,0.00616875,0.00616875,4000,1.0,factconsolidation_mh_64k_no40,0.00616875,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.493970207986422,{},multi_hop
North America,False,b71245fcd29dbdb64e70e4b7349b536dc87371d1178528bb5646e5bab2e4b085,5.398950665956363,4806,739,0.00637575,0.00637575,4000,1.0,factconsolidation_mh_64k_no43,0.00637575,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.507479499967303,{},multi_hop
Asia,False,f0e71a8db2cd3ddc9c9dc4315e2f00883f52b213ce889d01d2767b60341fd8f5,5.571168084046803,4877,737,0.0064215,0.0064215,4000,0.0,factconsolidation_mh_64k_no38,0.0064215,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.606803958013188,{},multi_hop
Michael D. Higgins,False,63cac2b11f44b4b58e59b12a3d36173db9f7605f5e1f5733fd998e2a7bd3a8ee,5.393850708031096,4846,740,0.0064095,0.0064095,4000,0.0,factconsolidation_mh_64k_no46,0.0064095,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.671403540996835,{},multi_hop
Portuguese,False,2a1369cc1a5f1aac249fdcba5bb0a068add16afc8ea10620d6a1c9ef2233af4c,5.738563499995507,4886,741,0.00644325,0.00644325,4000,0.0,factconsolidation_mh_64k_no41,0.00644325,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.8847917090170085,{},multi_hop
"I am unable to answer this question based on the supplied evidence, as no information about the founder of Bahawalpur State is provided.",False,848a519f383063e6cf791ae96d1af1516d3c2970ca2af9521a3e0930ae0abe9c,4.180867291986942,4747,762,0.00641775,0.00641775,4000,0.0,factconsolidation_mh_64k_no53,0.00641775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.336169500020333,{},multi_hop
Hartford,False,ab82f0fcaf3c0ea6338070f00bb753c3530a71d36fdd83532d18ad82447a7605,4.24850983300712,4805,738,0.00637125,0.00637125,3987,0.0,factconsolidation_mh_64k_no51,0.00637125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.343184249999467,{},multi_hop
ice hockey,False,c00765d7e8680836b00f0f621cc0044dff233ff273a266818a3fdfb0db08ad63,4.181171500007622,4860,737,0.00640875,0.00640875,4000,0.0,factconsolidation_mh_64k_no57,0.00640875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.415980999998283,{},multi_hop
University of Wittenberg,False,6f3e5731cbad02205eef7a0bd9be819433444f8d9ee0e9c9d522aeb91ee62003,4.4108991250395775,4867,738,0.00641775,0.00641775,4000,0.0,factconsolidation_mh_64k_no50,0.00641775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.4543751669698395,{},multi_hop
American football,False,b7dcbdbd6e7cfe60d6bfb323d171883a9a91b8b356908c08b4a6cedf890e3cda,4.290696332987864,4794,737,0.00635925,0.00635925,4000,0.0,factconsolidation_mh_64k_no52,0.00635925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.463389749987982,{},multi_hop
New York City,False,a5b085ce7a444e4eaea64e397585eefc9a7378fa95f3e356787260b0216fdc2f,4.770838999946136,4745,612,0.00585375,0.00585375,4000,0.0,factconsolidation_mh_64k_no59,0.00585375,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.836864832963329,{},multi_hop
Berlin,False,1eb122380a9b8902d60beb5db992759861dee71487b85f7fda4703e2f1073bb5,4.9438675419660285,4855,738,0.00640875,0.00640875,4000,0.0,factconsolidation_mh_64k_no49,0.00640875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.976939084008336,{},multi_hop
New Delhi,False,3249a6fd411296fc41683a39e3b177562e812ca5d3aae82f68441edaefe951ac,5.148676500015426,4790,740,0.0063675,0.0063675,4000,0.0,factconsolidation_mh_64k_no63,0.0063675,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.164372457948048,{},multi_hop
"Association football. Wait, where was association football created? Wait, is there a fact about association football?
Wait! Let's re-read",False,d61f8447232e0f2942636949987e0c25377e7279e7b7198fef6c11947b1fd1c8,5.202651166997384,4863,764,0.00651225,0.00651225,4000,0.0,factconsolidation_mh_64k_no48,0.00651225,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.221716791973449,{},multi_hop
Gérard Blitz,False,837935354fb8664e525510499185d81425f2a627331039198dd304f344427808,5.188836833985988,4875,736,0.00641625,0.00641625,4000,0.0,factconsolidation_mh_64k_no62,0.00641625,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.240215125028044,{},multi_hop
Finnish,False,2197452942592afe28645b1f1654799361e9c1ada08d7db6ac26824876d92e5b,5.197905832959805,4904,735,0.00643425,0.00643425,4000,0.0,factconsolidation_mh_64k_no61,0.00643425,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.317992000025697,{},multi_hop
Sony Interactive Entertainment,False,fe989e1e0c35d8071a4c9280bb88941e2fdda348330b767171deb47a4767fba3,5.284496665990446,4832,736,0.006384,0.006384,4000,0.0,factconsolidation_mh_64k_no60,0.006384,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.392531457997393,{},multi_hop
Europe,False,5ac0f39528fbba8db193da971a25181deb040a3f0428265151295a05d3bfb1ee,5.274485083995387,4886,741,0.00644325,0.00644325,4000,0.0,factconsolidation_mh_64k_no54,0.00644325,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.412968916003592,{},multi_hop
"Washington, D.C.",False,5c0afbd0a8351a0819a9e46b85fa9466eb81beb9db7ba8f249e1b6203f673e7d,5.386718082998414,4814,741,0.00638925,0.00638925,4000,0.0,factconsolidation_mh_64k_no56,0.00638925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.464429875020869,{},multi_hop
":
259-278...
272. Mexico is located in the continent of North America.

Chunk 7",False,eeef9839b46e8733a6bb350e2586c73287ac65bf323ae06f5a76dfd8ee8122bf,5.6110750419902615,4866,764,0.0065145,0.0065145,3998,0.0,factconsolidation_mh_64k_no58,0.0065145,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.710730999999214,{},multi_hop
English,False,c4421b826efa3a2df5684fe2f5244e6c38d07b00e19a0c1619abaf9ea5eff37e,6.244816459016874,4767,735,0.0063315,0.0063315,4000,0.0,factconsolidation_mh_64k_no55,0.0063315,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.305191999999806,{},multi_hop
Eugène Schneider,False,6af00382654882fcc7120355a67caf0919a21f149f93bab74ad07fe31e2d0b3a,3.7712665420258418,4813,616,0.00591975,0.00591975,4000,1.0,factconsolidation_mh_64k_no64,0.00591975,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.793025791994296,{},multi_hop
English,False,ff98ef497ca4133394cc2d5edd63771bf18fbf8a2f5a1ec5cb1c0ad84d7c55fb,3.9786797090200707,4870,733,0.00640125,0.00640125,4000,0.0,factconsolidation_mh_64k_no68,0.00640125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.067472957947757,{},multi_hop
Oscar Wilde,False,40027914a56212b429abf9469b22639d4b521b4c17fba56d3f3fba590bb15d97,4.008291624952108,4889,735,0.006423,0.006423,4000,0.0,factconsolidation_mh_64k_no70,0.006423,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.253061833034735,{},multi_hop
I am unable to answer this question because the supplied evidence does not contain information about the educational institution associated with the founder of Dravida Munnetra Kazh,False,70f14a03789eaaea2cfda244fa854b9b3580b33b223911d03f17271471142d2b,4.171650958014652,4837,764,0.00649275,0.00649275,4000,0.0,factconsolidation_mh_64k_no77,0.00649275,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.315950333024375,{},multi_hop
Asia,False,75d3c026bcbc29e24a4625ab6d46f18c2b23710fdb52413dc2c73bd0697cf2c0,4.269897249992937,4817,736,0.00637275,0.00637275,4000,1.0,factconsolidation_mh_64k_no66,0.00637275,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.457932625024114,{},multi_hop
Mountain View,False,7d425a29b69c01c5924b996f87a57880d67f2150b4add4f108b6b6c4e4f00f26,4.3943543750210665,4846,735,0.00639075,0.00639075,4000,0.0,factconsolidation_mh_64k_no71,0.00639075,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.459400832944084,{},multi_hop
Europe,False,15245b34cdec6a11aa397c797dde52ad07e440c4e03af4df2be27c8c4c038ba8,4.571454084012657,4879,737,0.006423,0.006423,4000,0.0,factconsolidation_mh_64k_no72,0.006423,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.595964042004198,{},multi_hop
Ole Johan Vierdal,False,fcbc456c0bbf081cd6752cfcf69cfb6224c4bc23357194a8d49d9edae1fb275e,4.629997792013455,4798,737,0.00636225,0.00636225,4000,0.0,factconsolidation_mh_64k_no65,0.00636225,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.735110583016649,{},multi_hop
The Girl from Ipanema,False,1673cd2e524b9cf80781e7de063475c85cf8f728d6ff6eb45a58dbfe678ac796,4.867654458037578,4787,744,0.00638025,0.00638025,4000,0.0,factconsolidation_mh_64k_no67,0.00638025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.940862707968336,{},multi_hop
English,False,5c5b7b7d532a69c8a487b89ba4c7cb1f6b59c79ca8b3de16437bc968365dbfcd,5.058844042010605,4865,739,0.00642,0.00642,4000,0.0,factconsolidation_mh_64k_no69,0.00642,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.168770958960522,{},multi_hop
North America,False,ddf1a7f31aef829aa706ec57227ed1a39d8482bab056e363941573a801f79441,5.133954415970948,4833,602,0.00588225,0.00588225,4000,1.0,factconsolidation_mh_64k_no76,0.00588225,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.183386291028,{},multi_hop
Europe,False,c8d7761900f890153fc93cab82a1a37d930b49e16d1f5223c11b1db1e07a4b3e,5.05042633402627,4856,738,0.0064095,0.0064095,3984,0.0,factconsolidation_mh_64k_no79,0.0064095,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.2189439999638125,{},multi_hop
United States of America,False,4f43990c074c42c7530c031d44b6936e5c59b53d8e5f9e2c7dee9c8967dc2e82,5.191388041013852,4911,743,0.0064695,0.0064695,4000,0.0,factconsolidation_mh_64k_no73,0.0064695,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.226473374990746,{},multi_hop
Old Turkic,False,120a7ad82ed710ff2a6d002ec0d8ba8748e8a0d600768aad28170ebacdf014d2,5.238263250037562,4905,736,0.00643875,0.00643875,4000,0.0,factconsolidation_mh_64k_no78,0.00643875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.374955041042995,{},multi_hop
South America,False,54e917d4c73c0b19480ffee0af2cb9591ab4b4dcd1342212d7e3ecc37e082e67,5.32116325001698,4871,742,0.00643575,0.00643575,4000,0.0,factconsolidation_mh_64k_no75,0.00643575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.433585749997292,{},multi_hop
Asia,False,50f9d06116c41b3113992780b8ca0f7f2b361f177bf82bdddd058fdbd3fce649,5.544598833017517,4857,737,0.0064065,0.0064065,4000,0.0,factconsolidation_mh_64k_no74,0.0064065,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.622944459028076,{},multi_hop
Azusa Pacific University,False,007e92894f862e4efa39bb7e68d4fb9ec138b4227c00c88f2b1244112d65f81e,2.390941457997542,4805,256,0.00456375,0.00456375,4000,1.0,factconsolidation_mh_64k_no87,0.00456375,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.513152458006516,{},multi_hop
Dublin,False,4641821fd6de17fd74daf673f9fc59705061fcc92278ea16de287873c515da18,3.3427763750078157,4800,460,0.005325,0.005325,4000,0.0,factconsolidation_mh_64k_no93,0.005325,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.4995181250269525,{},multi_hop
Berlin,False,101d86fd3f7dbf1b31f06dda1dfed2ab4d86ebdd9b4a5298cceb9a722b82e550,3.8932529169833288,4780,733,0.00633375,0.00633375,4000,1.0,factconsolidation_mh_64k_no83,0.00633375,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.075588083011098,{},multi_hop
Ottawa,False,f7c61207a3850031f44b64a4b38eb7a3a4327b9518b95ffe1b387408b0928f18,4.200331833970267,4750,735,0.00631875,0.00631875,4000,0.0,factconsolidation_mh_64k_no89,0.00631875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.254902167012915,{},multi_hop
French,False,f4d20f1b803b25e20515b7d9c93be6ba0489864a60b7d1d22f2953e082e408fb,4.2891203329782,4789,736,0.00635175,0.00635175,4000,0.0,factconsolidation_mh_64k_no82,0.00635175,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.321137249993626,{},multi_hop
German,False,6c700ac0e74353abdacb3d09d7f0b257587d42d246c7836f0522a87117169c65,4.259585207968485,4863,735,0.0064035,0.0064035,4000,1.0,factconsolidation_mh_64k_no88,0.0064035,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.339029124996159,{},multi_hop
". Van Morrison was born in the city of Belfast.
3632. Crytek was written in the language of Arabic.
36",False,e752be60143f13607e3845d17449a33796f3898d0f2d9c6b3a45f7280f510a5d,4.305292000004556,4828,764,0.006486,0.006486,4000,0.0,factconsolidation_mh_64k_no86,0.006486,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.454556125041563,{},multi_hop
United States of America,False,1173abd6bcb49700f5031a6e5f6c01423373a847a831bc76937fe7f9d13d17ba,4.386629417014774,4804,739,0.00637425,0.00637425,4000,0.0,factconsolidation_mh_64k_no81,0.00637425,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.502411916968413,{},multi_hop
"ABC/United States? Wait, is there a capital of United States in the facts?
Wait! Let's check facts for capital of United",False,9daee243b07ccb97ce22a64b799413e94e94f18507713c0ea75149f7a591160d,4.55608295899583,4765,764,0.00643875,0.00643875,4000,0.0,factconsolidation_mh_64k_no95,0.00643875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.570196999993641,{},multi_hop
