answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
Os Lusíadas,False,99d3142b99c1c91a2139f99b6ca94ddd01fd33958f07ec3c6e3b49aeddaad6d5,2.059340332983993,4807,121,0.004059,0.004059,4000,1.0,factconsolidation_sh_64k_no25,0.004059,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.2050099580083042,{},single_hop
American Broadcasting Company,False,41b233407e4713db05c922ef8667f3427649066da2086c919caf1a4fe80f8b07,2.002116208022926,4783,143,0.0041235,0.0041235,4000,1.0,factconsolidation_sh_64k_no17,0.0041235,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.2404346659895964,{},single_hop
basketball,False,cc6879f42152ef76ccd69b446c37b1869cc842ecc2fa1b34a79de2f7a7fe9351,2.084384665999096,4838,159,0.00422475,0.00422475,4000,1.0,factconsolidation_sh_64k_no28,0.00422475,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.3716012079967186,{},single_hop
American Broadcasting Company,False,1562ab6e76b19f319d300045c331a84d2d496523a6e27c15880d6facae6f39ff,2.3422354579670355,4777,165,0.0042015,0.0042015,4000,1.0,factconsolidation_sh_64k_no27,0.0042015,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.436583790986333,{},single_hop
racing,False,b2f4ffecbb9d3da6b711e563be3e916590dcf184af284343d42f6257a6f6b7b9,2.615796209021937,4873,254,0.00460725,0.00460725,4000,0.0,factconsolidation_sh_64k_no23,0.00460725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.657165749988053,{},single_hop
United Kingdom,False,d29e52245db60f4b501558f548586c6af56b483c9cac0054789c7dc6b7e18d8b,2.632841292012017,4829,388,0.00507675,0.00507675,4000,1.0,factconsolidation_sh_64k_no24,0.00507675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.787267374980729,{},single_hop
Torquato Tasso,False,b6f86dab1e8fc844b43b5c126f8d404d9e7facba50a21a08a8626cbe94f433a1,2.79228900000453,4757,326,0.00479025,0.00479025,4000,0.0,factconsolidation_sh_64k_no18,0.00479025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.842709458025638,{},single_hop
French,False,bbae38a0e1c495306d7581d0c7891caa635a7abcc8f220454252f631d0cb2d9a,2.783615250024013,4855,232,0.00451125,0.00451125,4000,1.0,factconsolidation_sh_64k_no19,0.00451125,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.8653511670418084,{},single_hop
Asia,False,b173c67047f2096f2f38746ed0ec933f1b7d2cebc072a7f86b790d10cf4166ef,2.8077758330036886,4848,390,0.0050985,0.0050985,4000,0.0,factconsolidation_sh_64k_no20,0.0050985,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.9307853329810314,{},single_hop
Jeff Hornacek,False,848d06f883caeb7de6588fa5d0bbd91803458288c3f33697c8cbcaba60709527,2.920379791990854,4745,434,0.00518625,0.00518625,3995,1.0,factconsolidation_sh_64k_no16,0.00518625,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.1049916250049137,{},single_hop
English,False,c52418328e65d58bb48e4522e8fc8bddb306359a8f86719d9312f10b7cf08369,4.089266083028633,4934,479,0.00549675,0.00549675,4000,1.0,factconsolidation_sh_64k_no30,0.00549675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.194423833978362,{},single_hop
"I am sorry, but the provided evidence does not contain information about who founded Sōtō.",False,4759848d70a90be4411016840c0f25a56d16cabba5516b9612d8739b2242a716,4.9333553339820355,4883,753,0.006486,0.006486,4000,0.0,factconsolidation_sh_64k_no21,0.006486,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.989471625012811,{},single_hop
Nepal,False,7671ea58cf691cbc727df38e18e7c8c12831d2fe9425994f25d7a4faf51e643e,1.9581847919616848,4855,140,0.00416625,0.00416625,4000,1.0,factconsolidation_sh_64k_no33,0.00416625,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.138578874990344,{},single_hop
United States of America,False,58c80b74861c9e95edf751f52b38d471e85358b33847dfdb7b5f8426edc0d274,2.1670416250126436,4810,180,0.0042825,0.0042825,4000,1.0,factconsolidation_sh_64k_no46,0.0042825,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.200337457994465,{},single_hop
Antarctica,False,82561d8ce0f734cdc32e5e18e18cd1d051c3b7ae653f93b7ab39168e4e2eba06,2.189436291984748,4855,215,0.0044475,0.0044475,4000,1.0,factconsolidation_sh_64k_no38,0.0044475,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.4706692079780623,{},single_hop
Montana State University - Bozeman,False,35ea0d8afb0b8fb1c4f242da75a20e78ccc6ee8856fd6503d789ba6175b25a3e,2.4648472500266507,4771,235,0.0044595,0.0044595,4000,1.0,factconsolidation_sh_64k_no35,0.0044595,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.4786500000045635,{},single_hop
Denmark,False,8490e3c3e7ad28993576220be4946067d2b65ea4686cf82f6fca72175f09fdd0,2.4320207499549724,4784,282,0.0046455,0.0046455,4000,1.0,factconsolidation_sh_64k_no43,0.0046455,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.4782355839852244,{},single_hop
Multatuli,False,2a700986c0dc80c861c30d7db8bdcaf3b41e79d19d4c64cfa4e2c6f0a667c9fb,2.4588591670035385,4786,210,0.004377,0.004377,4000,1.0,factconsolidation_sh_64k_no40,0.004377,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.5151068749837577,{},single_hop
Memphis,False,27ca186dcc0f4ee019fccb96027ae727d19f77e2ad8882bfe808bbb5dc02c553,2.5706439170171507,4760,261,0.00454875,0.00454875,4000,0.0,factconsolidation_sh_64k_no32,0.00454875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.6039533749572,{},single_hop
Narendra Modi,False,2bea577a2c27dccb7e408129569b1f4347323269d65d97de8e42dafdb073c98e,2.6072551250108518,4780,310,0.0047475,0.0047475,4000,1.0,factconsolidation_sh_64k_no41,0.0047475,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.6265404170262627,{},single_hop
Nobuaki Kurumatani,False,b5fe01785f3200e05c566ad8a2898bc00c6344bac6c03257a6e553b3f03cee07,2.6418272499577142,4821,235,0.004497,0.004497,4000,1.0,factconsolidation_sh_64k_no34,0.004497,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.74954325001454,{},single_hop
Arabic,False,78b7d7ada4000cc3971c9289669d7ae105b22a9a537822cb1730583aa156f64d,2.736542416969314,4808,283,0.00466725,0.00466725,4000,1.0,factconsolidation_sh_64k_no39,0.00466725,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.8072920000413433,{},single_hop
Yoweri Kaguta Museveni,False,a7119ac6c07828fffb51b625c091dac57f16943c1cd1b3cac06e21b2facb953c,2.7724766670144163,4825,298,0.00473625,0.00473625,4000,1.0,factconsolidation_sh_64k_no37,0.00473625,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.852639375021681,{},single_hop
BlackBerry,False,5b96a6fba7334dafb2211d39c90abf2f9ad1f8f31caf43ae46b21f18b145ac51,2.5219752499833703,4851,255,0.0045945,0.0045945,4000,1.0,factconsolidation_sh_64k_no47,0.0045945,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.900687957997434,{},single_hop
Blizzard Entertainment,False,351b2be40d19d1f5fd740086126e1fcaae19483e16fb3cbcfa9e0ecdec94a238,2.690189290966373,4797,298,0.00471525,0.00471525,4000,1.0,factconsolidation_sh_64k_no45,0.00471525,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.919683000014629,{},single_hop
United Kingdom,False,6bb4f34cd8278d927ffaa80708ca9e73d92f763ae875389660d837652e6496b7,2.8504655840224586,4806,257,0.00456825,0.00456825,4000,1.0,factconsolidation_sh_64k_no42,0.00456825,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.0729467920027673,{},single_hop
[Unknown],False,c74d0d9bdba19fe28c9f0e076c8e55e718682da37c683c2cdbeb789fd7bd45d8,4.188543791999109,4786,736,0.0063495,0.0063495,4000,0.0,factconsolidation_sh_64k_no44,0.0063495,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.323339583002962,{},single_hop
Watership Down,False,f9b50c45e78632165ffd85baaca135dfbc01b93292f839e10eb758ee0600e29f,4.549451208033133,4782,737,0.00635025,0.00635025,4000,1.0,factconsolidation_sh_64k_no36,0.00635025,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.718221125018317,{},single_hop
Old Turkic,False,d4c2b4348027bafe2ba091730921e8fa468dcd203efba67649d309b4836c5bd0,1.820558124978561,4799,172,0.00424425,0.00424425,4000,1.0,factconsolidation_sh_64k_no48,0.00424425,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,1.8331319580320269,{},single_hop
cricket,False,9e5b18ae930e831fa474e55c3fe61e974a5df74f29c311c469f941902dc13e5f,1.887450375012122,4902,129,0.00416025,0.00416025,4000,1.0,factconsolidation_sh_64k_no60,0.00416025,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,1.9202427919954062,{},single_hop
cricket,False,f6fdbee3daeab3e491406e53ba4610373259ca864704d33df27ad4fad31fe874,1.8503680410212837,4838,117,0.00406725,0.00406725,4000,1.0,factconsolidation_sh_64k_no53,0.00406725,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,1.9586700410000049,{},single_hop
The Thorn Birds,False,6ae132466526623b227c751776ff9a1b73bd61615aaa830376e45fe3649d9c76,1.994146415963769,4808,147,0.00415725,0.00415725,4000,1.0,factconsolidation_sh_64k_no49,0.00415725,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.016098416992463,{},single_hop
midfielder,False,4200b12e0615d689b20be917df8066599bdd699f5bf51963e1dddb73877e9470,2.131916667043697,4862,134,0.004149,0.004149,4000,1.0,factconsolidation_sh_64k_no56,0.004149,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.2664199999999255,{},single_hop
Pierre Omidyar,False,5fae65f9cd942273755f5f3ebb431676a5aec02c183f2b1fb78949ab4c0765a6,2.2813393330434337,4902,240,0.0045765,0.0045765,4000,1.0,factconsolidation_sh_64k_no62,0.0045765,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.3285492500290275,{},single_hop
Indonesia,False,6e9af01b60827e02e6ba6780a5ff092a5e7bc7c325937b337e97577301d02c37,2.262654999969527,4812,253,0.00455775,0.00455775,4000,1.0,factconsolidation_sh_64k_no59,0.00455775,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.361614916997496,{},single_hop
Church of Scotland,False,8ec3b042eaaa70a80f4f794137ebf19c70c1928bdd51ea4e7bc65485b7569b7a,2.325634667009581,4813,197,0.0043485,0.0043485,4000,1.0,factconsolidation_sh_64k_no50,0.0043485,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.4114493340021,{},single_hop
Catholic Church,False,5f69386a9f5eb5781737d34389ed6c0272c9769b300d475cedaf107db88358c4,2.300299416994676,4864,222,0.0044805,0.0044805,4000,1.0,factconsolidation_sh_64k_no55,0.0044805,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.4667972079478204,{},single_hop
country rock,False,31ce9d9fa985f1d36ee4cd5d993a45fabcfa581f805347b86d20b6f2791f56d2,2.625425417034421,4804,314,0.0047805,0.0047805,4000,1.0,factconsolidation_sh_64k_no58,0.0047805,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.7703198340022936,{},single_hop
Boston,False,47fdf3c80a32edbff171db0b507232b3e088817cfe6b9e5dcb8a05e848054381,2.6264668340445496,4809,192,0.00432675,0.00432675,4000,1.0,factconsolidation_sh_64k_no63,0.00432675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.850596125004813,{},single_hop
Madonna,False,42406e7fa2cb7e35aabf48723e9c0fc5d4db049151b12303fd73d223cf1c9074,2.6755200409679674,4781,219,0.004407,0.004407,4000,1.0,factconsolidation_sh_64k_no51,0.004407,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.863492792006582,{},single_hop
Brazil,False,8b031c956128fc4df15def3d6370ea7c87fe7b113b4df9c6331aeebe320a63b0,2.8686799589777365,4825,263,0.004605,0.004605,4000,1.0,factconsolidation_sh_64k_no54,0.004605,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.9870045839925297,{},single_hop
Adam Sandler,False,6d8bcd5d82930ee0bddfc3d2b33a5c396ccbe6e950b595eb35eeb118d2d30179,3.0019910000264645,4841,280,0.00468075,0.00468075,4000,1.0,factconsolidation_sh_64k_no61,0.00468075,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.155317249998916,{},single_hop
England,False,6e6b715904f42cba0c992b91a6bfd6c22860b3bfe6f530d4bab382884833f423,4.765784542018082,4782,735,0.00634275,0.00634275,3982,0.0,factconsolidation_sh_64k_no57,0.00634275,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.939947791979648,{},single_hop
Manchester,False,15f0250f66a2b8cfcd5324cae38c37356173c59bd40fa91f10f71187c51eb677,5.721522750041913,4864,741,0.00642675,0.00642675,4000,1.0,factconsolidation_sh_64k_no52,0.00642675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.795835625031032,{},single_hop
San Salvador,False,19ec292c4f1d57dfe127b652798864b28bd45db36d1e2a82dee7cc06df7eb76e,1.8454403330106288,4807,123,0.0040665,0.0040665,4000,1.0,factconsolidation_sh_64k_no74,0.0040665,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,1.8834106249851175,{},single_hop
basketball,False,8416e613188f0d8355c752889583c4d37686fcb18c855c8a44e45a3f61997dd8,1.7699656669865362,4857,140,0.00416775,0.00416775,4000,1.0,factconsolidation_sh_64k_no72,0.00416775,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,1.9489355830010027,{},single_hop
John Milton,False,4850f0eaf0c8109e98a7469e1cd5f77fe73ea951ce4d3683d895eb67203346d5,1.8628173749893904,4782,117,0.00402525,0.00402525,4000,1.0,factconsolidation_sh_64k_no77,0.00402525,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.013798500003759,{},single_hop
British Broadcasting Corporation,False,f4bdac651fa191266f7d715a073f533701ad0fb015fe588a05c1298d82594115,1.9189475830062293,4817,159,0.004209,0.004209,4000,1.0,factconsolidation_sh_64k_no68,0.004209,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.0853521669632755,{},single_hop
Madonna,False,36e3be7d56259ed5aae0acb449158b9ad40b8e656831d0766393eee87b06094b,2.1033080829656683,4762,178,0.004239,0.004239,4000,1.0,factconsolidation_sh_64k_no71,0.004239,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.292511374980677,{},single_hop
Petronius,False,2340f004a094fb73720f13135cbcaff2e1d75e03acf1fb255c653d7a4a1d713c,2.266803834005259,4783,169,0.004221,0.004221,4000,0.0,factconsolidation_sh_64k_no67,0.004221,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.2981622079969384,{},single_hop
Przeworsk,False,b92e907081e7001dfc67a651e19db0e614ded43dd1b459b1be245cef8dc657c0,2.365106375014875,4837,248,0.00455775,0.00455775,4000,1.0,factconsolidation_sh_64k_no64,0.00455775,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.3879454160341993,{},single_hop
Spanish,False,5afcbcfaac27d91789c5b9156a44cad1c2aea453d1b9ffd3f66b1a9861d13391,2.0924835830228403,4824,164,0.004233,0.004233,4000,1.0,factconsolidation_sh_64k_no79,0.004233,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.389158459031023,{},single_hop
J-pop,False,66084215c65cc3f9da9b300bbda20ab6a75ffb4eadae9b791adf86329f7f27d5,2.52329866605578,4774,199,0.00432675,0.00432675,4000,1.0,factconsolidation_sh_64k_no73,0.00432675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.5885661249631085,{},single_hop
"California State University, Long Beach",False,cb7b8bde7c5b44c4fc635c03cdccd80caf23feb2524b73ae75c7172388f95520,2.1797825830290094,4786,198,0.004332,0.004332,4000,1.0,factconsolidation_sh_64k_no69,0.004332,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.5949503330048174,{},single_hop
Lamar Alexander,False,d4ea85200e604b6cf6341938737e25f3a366a4a7957d3bdd3ef0eda2a9499d6a,2.4927667919546366,4779,245,0.004503,0.004503,4000,1.0,factconsolidation_sh_64k_no70,0.004503,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.636844624998048,{},single_hop
University of Edinburgh,False,6514b46cad3e4bcd052dbde2045c49a29f107f4d4ae8b6cce601e42dcc3b04d9,2.4242126250173897,4790,276,0.0046275,0.0046275,4000,1.0,factconsolidation_sh_64k_no75,0.0046275,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.6725536249578,{},single_hop
United Kingdom,False,dd437498180aa480d7361e2706a6556d52ce92bbe578abce118412c0500f82f7,2.904252499982249,4824,277,0.00465675,0.00465675,4000,1.0,factconsolidation_sh_64k_no66,0.00465675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.919013125007041,{},single_hop
Madonna,False,2494f581ff5b6b9f521c463f1c66d0539648debded360eddc56d302063c542e7,2.825263749982696,4767,268,0.00458025,0.00458025,4000,1.0,factconsolidation_sh_64k_no78,0.00458025,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.941158458008431,{},single_hop
Unknown,False,2b442dfaee9041ae6933aeeb68b91469cab8110e1052d6dcafa8182fbf0ae37c,4.899143417016603,4813,740,0.00638475,0.00638475,4000,0.0,factconsolidation_sh_64k_no65,0.00638475,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.951987624983303,{},single_hop
"Wait, none of the provided facts explicitly state where James Dashner was educated.
Let me double check if I missed any chunk or text.
Wait",False,ff5dd989f2e96a1dcc82b1efa496186fcd3c1b9593ff23989d51d0dfe5832ca3,5.141694624966476,4836,764,0.006492,0.006492,4000,0.0,factconsolidation_sh_64k_no76,0.006492,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.222270458994899,{},single_hop
Denmark,False,9c2ead8af36673891df5254952adb4d63199fd75ab0436b0357bad73250e64cb,1.8896559160202742,4786,120,0.0040395,0.0040395,4000,1.0,factconsolidation_sh_64k_no94,0.0040395,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,1.944971874996554,{},single_hop
Anglicanism,False,0ea69dfdc83ea12ab08c6744e07025e7c09e9b563274994b3a1000140086eb89,2.0385136249824427,4888,166,0.0042885,0.0042885,4000,0.0,factconsolidation_sh_64k_no88,0.0042885,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.102965999976732,{},single_hop
South America,False,b237ddd540f6d7202b99b2d77589b64626bc8e47c7a78ae397f8135c940a6ca5,1.9178630000096746,4921,183,0.004377,0.004377,4000,1.0,factconsolidation_sh_64k_no82,0.004377,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.17092975002015,{},single_hop
Lady Gaga,False,4376b3e9073d6d968b5fee2d40a7a05e4f4d6af7d05cadf3d4b7060bc725d858,2.1401170829776675,4793,165,0.0042135,0.0042135,4000,1.0,factconsolidation_sh_64k_no87,0.0042135,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.1761663329671137,{},single_hop
basketball,False,c09b5b5140a3ec40a0c93a0dc581aef86b90fdb894d20adba799067d88366814,2.1456751660443842,4811,169,0.004242,0.004242,4000,1.0,factconsolidation_sh_64k_no83,0.004242,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.245851000014227,{},single_hop
Robert A. Heinlein,False,09f6045a82ca37026a33a11b974a4ee71145e78c5353c37bc7cfd7025d6a74da,2.271904541994445,4758,279,0.00461475,0.00461475,4000,1.0,factconsolidation_sh_64k_no91,0.00461475,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.3141168750007637,{},single_hop
Leo XIII,False,d51d08bcd746a81889ad470dfb007408c10f19158c4191c6562bfb240672601a,2.2858814999926835,4829,167,0.004248,0.004248,4000,1.0,factconsolidation_sh_64k_no89,0.004248,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.4073688330245204,{},single_hop
linebacker,False,bb9eed805d57206fd9a11a65e5b1bd4478cf28ad4b3331432bd31740959570ed,2.2894105829764158,4872,156,0.004239,0.004239,4000,1.0,factconsolidation_sh_64k_no90,0.004239,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.4800665840157308,{},single_hop
Chicago,False,ccf5b6ee66f79e9b0740860e4351b356c5da82469c44688bbd8a2338f0b07214,2.4144135829992592,4858,260,0.0046185,0.0046185,4000,0.0,factconsolidation_sh_64k_no92,0.0046185,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.5706319590099156,{},single_hop
Google,False,7daabd9ac1f8507d28ce61778e445735c9e7dafe3d2ecc1933b1515463892fea,2.5149142500013113,4793,315,0.004776,0.004776,4000,1.0,factconsolidation_sh_64k_no95,0.004776,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.6443871250376105,{},single_hop
