answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
Classical Athens,False,13c231b87dd29192a939255527327e6cc36f354021395ccce2b740df4c71e05f,5.256963916996028,4838,738,0.006396,0.006396,4000,0.0,factconsolidation_mh_32k_no10,0.006396,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.290901958011091,{},multi_hop
Finland,False,e4757747667aa7499e97a3fd2293658f259d65a75f1686389bdfdf1b73a05cee,5.381776833964977,4888,733,0.00641475,0.00641475,4000,0.0,factconsolidation_mh_32k_no12,0.00641475,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.394133208959829,{},multi_hop
Greece,False,1b087b5a86cf426b438746da1a11cae2e55d6001df54df240a40c79d6bd03911,5.349902082991321,4808,738,0.0063735,0.0063735,4000,0.0,factconsolidation_mh_32k_no15,0.0063735,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.426384084043093,{},multi_hop
[Missing Data],False,b9b135d231c076e3eb6e2bfdfddea64c7542f9dc933eff1e0bb5cd63f07fa6b3,5.517183499992825,4756,744,0.006357,0.006357,4000,0.0,factconsolidation_mh_32k_no11,0.006357,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.5755081250099465,{},multi_hop
English,False,89bb3ebaa49dff6fe6982617620c56caa28bd6838b98f9d216b15b18ca11876e,5.985522750008386,4953,735,0.006471,0.006471,4000,0.0,factconsolidation_mh_32k_no8,0.006471,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.210926584026311,{},multi_hop
Oderzo,False,30f55a83e392c8bd5f2251a7799fde99288ca0b1dbb24ca05900658a63b750f0,6.1975749580306,4918,739,0.00645975,0.00645975,4000,0.0,factconsolidation_mh_32k_no9,0.00645975,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.217143041023519,{},multi_hop
American Broadcasting Company,False,82267fa717f1ab2af2f27b451e989f85403c1b16e753cb4b0d8f1c383cc3517e,2.576143707963638,4835,226,0.00447375,0.00447375,4000,0.0,factconsolidation_mh_32k_no17,0.00447375,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.6501947920187376,{},multi_hop
American English,False,1dc40eea7a445814ea0019098f7e266beee3718f2d59e8b67ceb892ee424fae9,3.439869790978264,4892,376,0.005079,0.005079,3989,0.0,factconsolidation_mh_32k_no21,0.005079,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.5388327090186067,{},multi_hop
Ballangen,False,6095031c8842354a47b94c2a13e4d39390c44f94b70500fa98d94410252e7ec7,3.9174765829811804,4729,494,0.00539925,0.00539925,4000,0.0,factconsolidation_mh_32k_no19,0.00539925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.93617279099999,{},multi_hop
University of Bucharest,False,bf2f95204084fe44fd226d05164554d26155224fb88d0d5db6ffba6291de0bd4,4.0888248340343125,4893,737,0.0064335,0.0064335,4000,0.0,factconsolidation_mh_32k_no16,0.0064335,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.100808457995299,{},multi_hop
I do not have enough information in the provided context to answer this question.,False,a99af96a49227889281431d5b2bab0a262bc70f90000e3f6df252a0dbe46cb43,4.156342832953669,4809,749,0.0064155,0.0064155,4000,0.0,factconsolidation_mh_32k_no30,0.0064155,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.241690833005123,{},multi_hop
Tang Empire,False,bedefcb775dc18c98b9a29e3bee00fd221203fc3dc87acdc159bf907f3231dde,4.190728667017538,4848,736,0.006396,0.006396,4000,0.0,factconsolidation_mh_32k_no26,0.006396,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.269799750007223,{},multi_hop
Japan,False,0dd6c20ed50f526a48cf7f9bdc36a10dadbf83aa7561e57e2c0e764465660ca5,4.392108041036408,4910,735,0.00643875,0.00643875,3982,0.0,factconsolidation_mh_32k_no22,0.00643875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.449085084022954,{},multi_hop
Italy,False,759ea9a5cd8db7bfd6c4bd61c2fc8a75c6171881e4a4a9b8dabeb7bd72c65de9,4.568184999981895,4875,738,0.00642375,0.00642375,4000,0.0,factconsolidation_mh_32k_no20,0.00642375,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.744243957975414,{},multi_hop
Brighton,False,aca33bd5f865af6480d7a634c7161d8f63ddb90335cf9f4e10e7f7484379c696,5.1367782080196775,4848,741,0.00641475,0.00641475,4000,0.0,factconsolidation_mh_32k_no31,0.00641475,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.183346999983769,{},multi_hop
"Prince Andrew, Duke of York",False,7fd1f6a19ba4a34a9b8938abd93b161d7b4d904f80680967aaaa313ed3abbd04,5.162203457963187,4754,744,0.0063555,0.0063555,4000,0.0,factconsolidation_mh_32k_no29,0.0063555,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.27030683303019,{},multi_hop
Vilnius,False,8123371ae0c903c45287ae075b314033c86bc382655b73b0f2d656f7eab28425,5.175592207990121,4786,738,0.006357,0.006357,4000,0.0,factconsolidation_mh_32k_no28,0.006357,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.314265625027474,{},multi_hop
wide receiver,False,b9af0dee55938c38843152abff083be70be51ab1b1dc9c720322904559e0fefa,5.2771820410271175,4798,740,0.0063735,0.0063735,4000,0.0,factconsolidation_mh_32k_no18,0.0063735,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.414189915987663,{},multi_hop
George Fox,False,275139c6d5a9b2ef51f0b1bf577d3a139bb9a22755da197663ef2d20ee9b9444,5.318794541992247,4971,736,0.00648825,0.00648825,4000,0.0,factconsolidation_mh_32k_no27,0.00648825,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.485564999980852,{},multi_hop
"Wait, where is ""Unforgettable""? Is it in another fact or can we infer it?
Wait, let's search for ""Un",False,5bfd499a7da796c0ebee278b9364a9f66ea53b4143a18221311790efc61fbb8a,5.558923458040226,4797,764,0.00646275,0.00646275,4000,0.0,factconsolidation_mh_32k_no24,0.00646275,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.594902707962319,{},multi_hop
Indonesia,False,ef54cd80f29189c290b7a447e6eac6f576d60c2d1034c1527a9ec9e301b69996,5.477252125041559,4812,741,0.00638775,0.00638775,4000,0.0,factconsolidation_mh_32k_no23,0.00638775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.6988606250379235,{},multi_hop
English,False,557ce68eb6285bc4fe314afc3419d4bc961cde0277b1b647678d6ece66ad06ce,5.707868999976199,4807,740,0.00638025,0.00638025,4000,0.0,factconsolidation_mh_32k_no25,0.00638025,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.736818375007715,{},multi_hop
Sushma Swaraj,False,122ac7803030f0e2881412f0360c74b3f07c4d5d5c4b78a1b9734021c97e143f,3.184614249970764,4793,539,0.005616,0.005616,3981,1.0,factconsolidation_mh_32k_no41,0.005616,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.2175354999490082,{},multi_hop
Montmélian,False,967c5a94046e86f6b8ce1870e6238fe9af4569a6bb364cce433235e6db707b2c,3.7826703329919837,4885,630,0.00602625,0.00602625,3983,1.0,factconsolidation_mh_32k_no34,0.00602625,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.795768042036798,{},multi_hop
Paris,False,9d4594d8250843e52736af5ccf23178be48f38db07b57754a09d03c921859048,3.9463819580269046,4900,735,0.00643125,0.00643125,4000,0.0,factconsolidation_mh_32k_no40,0.00643125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.174186665972229,{},multi_hop
"Washington, D.C.",False,b06b214dc6dd6fc636ea693aa10d6ab99159d04e97e05e399022b204bedd714f,4.132843125029467,4814,741,0.00638925,0.00638925,4000,0.0,factconsolidation_mh_32k_no37,0.00638925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.213434042001609,{},multi_hop
United Kingdom,False,ce32114f950de38f644269da70761573b02557ad6b42ab863662cd324d341f6f,4.251156917016488,4940,738,0.0064725,0.0064725,4000,0.0,factconsolidation_mh_32k_no36,0.0064725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.273367332993075,{},multi_hop
Bowdoin College,False,df09692c8892b75897074c0a6243885b7add333c7a52f2b17b60b9ca3e0ec7b8,4.229481583985034,4858,738,0.006411,0.006411,4000,0.0,factconsolidation_mh_32k_no42,0.006411,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.342897249967791,{},multi_hop
Nation of Islam,False,b7ab8614d29070b29f0af2a978edea9fb5d8171f8445ee4f41446ff3b48d6c10,4.234960833040532,4829,738,0.00638925,0.00638925,4000,0.0,factconsolidation_mh_32k_no35,0.00638925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.412772084004246,{},multi_hop
"Mexico is Spanish.
1114. The official language of Kingdom of the Netherlands is Dutch.

Wait! Is cricket associated",False,b6c7292fdde05c45e42d97e62cfe0fde2114ac31bfd016d992d58ef752b392bd,5.093919417005964,4890,763,0.00652875,0.00652875,4000,0.0,factconsolidation_mh_32k_no38,0.00652875,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.241943416011054,{},multi_hop
American Broadcasting Company,False,52ccf98a7dcf207452272e719e5df8183c9f0bcd6144615c00ce98a0aa8bf909,5.128353624953888,4850,741,0.00641625,0.00641625,4000,0.0,factconsolidation_mh_32k_no32,0.00641625,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.2675594160100445,{},multi_hop
Galilee,False,0f4b5a7a847f81f2958359ca8bb8dd068378f828f5b93484ad197deb562c1e34,5.43094083404867,4842,736,0.0063915,0.0063915,4000,0.0,factconsolidation_mh_32k_no47,0.0063915,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.467549083987251,{},multi_hop
United States of America,False,e7f16f8a61b74d97178479ad8eec0def62c439fc4fbc3be95678d5ee4087bd70,5.362027249997482,4890,738,0.006435,0.006435,3996,0.0,factconsolidation_mh_32k_no39,0.006435,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.53036237496417,{},multi_hop
United States of America,False,b5a1c41c0226a3e1088962179f29760e923e1f5402c680cef7b40cfb5c5f7c95,5.380347582977265,4728,739,0.00631725,0.00631725,3997,0.0,factconsolidation_mh_32k_no46,0.00631725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.597365625028033,{},multi_hop
Harrisville,False,6f8d2d1cf606e11c115746ae114c5f8fff42dcec7466e7d4d5340af159177263,5.687249000009615,4768,736,0.006336,0.006336,3995,0.0,factconsolidation_mh_32k_no33,0.006336,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.743007040990051,{},multi_hop
Mountain View,False,72fb4f1d0951a7be7cb2d28ac9d8dd7bdd4edbeb8b623c06b72a65a6f5e13df9,5.517220708017703,4804,741,0.00638175,0.00638175,4000,0.0,factconsolidation_mh_32k_no45,0.00638175,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.786354541953187,{},multi_hop
Savannah,False,3967546b9991e91bdd91232b769efa3b996a76d5a316985fec6ed3d44b5e9c91,5.63994066696614,4915,739,0.0064575,0.0064575,4000,0.0,factconsolidation_mh_32k_no44,0.0064575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.92860812501749,{},multi_hop
Adalbert of Prague,False,febd946989e06e131f3f687b4ce875997ed67d252af589d7cfc29d0c1822d7f7,5.896715582988691,4840,745,0.00642375,0.00642375,4000,0.0,factconsolidation_mh_32k_no43,0.00642375,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.001747749978676,{},multi_hop
Europe,False,76bdc0df5041f39359272f885884a35c56a4882e96d46917b5c0e248f55b94df,2.059250249993056,4746,190,0.004272,0.004272,4000,0.0,factconsolidation_mh_32k_no50,0.004272,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.0709753750124946,{},multi_hop
English,False,5ab139ac0ac93aea0978884d55af3f8b77ee5011d60c8a85c8d20638c746d2a8,2.9348024589708075,4879,277,0.004698,0.004698,4000,0.0,factconsolidation_mh_32k_no60,0.004698,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.957299083005637,{},multi_hop
London,False,e5fffc06292ba24765a8a32b10137fe63d2ca96bbe0cbf68f48b0e2b064a32ce,3.278772999998182,4909,509,0.0055905,0.0055905,4000,0.0,factconsolidation_mh_32k_no58,0.0055905,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.436408207984641,{},multi_hop
Muay Thai,False,7676140c6dd245a8bb0066ac7883c7cf04a4404cfad7cea9b10161bfe80eec18,3.4658057909691706,4879,417,0.005223,0.005223,4000,1.0,factconsolidation_mh_32k_no48,0.005223,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.6419273329665884,{},multi_hop
North America,False,27b1f03802e6ec21941e6976ab6843dfef1a2f190d17eb703388763ee2581229,4.405854625045322,4810,735,0.00636375,0.00636375,4000,1.0,factconsolidation_mh_32k_no61,0.00636375,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.655830750009045,{},multi_hop
Roch Marc Christian Kaboré,False,a360952fa1754dfad61065f642b9676d9d48e0c8a59f5b2bd17b763afeb326d1,4.694124292000197,4895,740,0.00644625,0.00644625,4000,0.0,factconsolidation_mh_32k_no63,0.00644625,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.707557083980646,{},multi_hop
Paris,False,23b48b1d22e5793cc54b084b7362edd7cad85e1b77f83aafae00dc12d043c2fe,4.797779667016584,4842,740,0.0064065,0.0064065,4000,0.0,factconsolidation_mh_32k_no49,0.0064065,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.879501374962274,{},multi_hop
London,False,2c2122e229a22e83859b611cccbd5db5b0257664e0aa15aa0c2d87e8c3fa09f5,5.392855415993836,4752,739,0.00633525,0.00633525,4000,0.0,factconsolidation_mh_32k_no54,0.00633525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.5045749170240015,{},multi_hop
Josh Homme,False,418400b4fb7dac9e0668df2eb29f158406a2872c29358a5cc299cab97b8faa57,5.546344582980964,4790,737,0.00635625,0.00635625,4000,0.0,factconsolidation_mh_32k_no51,0.00635625,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.604955249989871,{},multi_hop
"Wait, let's search if basketball is mentioned as created in a country in another chunk? Wait, is there any fact mentioning basketball creation?",False,c201aa009d37e01435e628de6521ede124687acea1188d27eaaf594d460946df,5.503122124995571,4858,764,0.0065085,0.0065085,3990,0.0,factconsolidation_mh_32k_no53,0.0065085,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.646944750042167,{},multi_hop
Spanish,False,1adbb4051d2704b2dc35af5c0079cfe37f4e4b69e41512a45f3a8a445922f84b,5.535502000013366,4805,740,0.00637875,0.00637875,4000,1.0,factconsolidation_mh_32k_no57,0.00637875,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,5.661312707990874,{},multi_hop
London,False,df60c12308cda8285e17c11e41231683fbafc9e6b619d8cd110801fe771e671a,5.518044208991341,4798,735,0.00635475,0.00635475,3999,0.0,factconsolidation_mh_32k_no62,0.00635475,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.70541483303532,{},multi_hop
Motihari,False,91efe8a6997c644aa4173a0710eaf4b1dd71c6a43dfa8566464907ec77a8c819,5.485886624956038,4785,742,0.00637125,0.00637125,4000,0.0,factconsolidation_mh_32k_no56,0.00637125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.717244666011538,{},multi_hop
Berlin,False,aff78eaa550bb78b7882bb2daad303e16be9e5b2efdd7556bd60d2c960ce9b28,5.624709790979978,4852,736,0.006399,0.006399,4000,0.0,factconsolidation_mh_32k_no55,0.006399,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.743893583014142,{},multi_hop
Harrisville,False,91cc98d1759ebe40f904e1329ef09c6e02ee85fa66fc0d91b6ea97c14244c931,5.796411542047281,4672,739,0.00627525,0.00627525,4000,0.0,factconsolidation_mh_32k_no52,0.00627525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.828204500023276,{},multi_hop
Picard,False,4dd266bf9bf1eade9938610e1baf4a93bcc6ff200a0d94eaad851a7035db265a,6.495201916026417,4869,735,0.006408,0.006408,4000,1.0,factconsolidation_mh_32k_no59,0.006408,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,6.580822541960515,{},multi_hop
Chicago,False,e828dc2aec877cc38f9110e7914c03f3737d9c55722f251a878a28f29cbf3865,2.391241458011791,4758,238,0.004461,0.004461,4000,1.0,factconsolidation_mh_32k_no68,0.004461,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.473198499996215,{},multi_hop
Ankara,False,1090f18a76acc89640dc2e72b12e5cb1a5caab9b9cefc644aa6208c8258c6425,2.7492822500062175,4770,400,0.0050775,0.0050775,4000,1.0,factconsolidation_mh_32k_no77,0.0050775,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.7895876669790596,{},multi_hop
Lu,False,0b74f3a0dc83af6ba65d435d95cdad583f89a4cf32f7c660c0cf9401527b63f6,4.212136167043354,4831,735,0.0063795,0.0063795,4000,0.0,factconsolidation_mh_32k_no79,0.0063795,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.237982458027545,{},multi_hop
Peter the Great,False,1237fe16a6ff4a5eb0a80d84d39ddb19e548e94cba0b6b221988d15403427fe7,4.316155500011519,4862,576,0.0058065,0.0058065,4000,1.0,factconsolidation_mh_32k_no64,0.0058065,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.392122208024375,{},multi_hop
888 7th Avenue,False,9ccb795090534905e44ae39eba463ae671219134aa8fecccbed8c71a8f45cc20,4.380816292017698,4805,557,0.0056925,0.0056925,4000,1.0,factconsolidation_mh_32k_no75,0.0056925,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.48060287500266,{},multi_hop
Lüftelberg,False,1ee2c20d326be47143fa8c7c3c111a388d5bcfbe78119249b5b13b2c7bdb0761,4.421724291983992,4814,740,0.0063855,0.0063855,4000,0.0,factconsolidation_mh_32k_no78,0.0063855,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.5513020000071265,{},multi_hop
Elizabeth II,False,8a39ba551ff9ae9f8c09cb3ca17d67f3f67f65cbb15918bfbe6d1f26e24f2c7e,4.342709416989237,4846,735,0.00639075,0.00639075,4000,0.0,factconsolidation_mh_32k_no67,0.00639075,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.636988792044576,{},multi_hop
Frank Zappa,False,f0bab38acb50cb0695060831734e73949d5c03e36bbcb2324da06e6e2099aae0,5.091700832999777,4958,739,0.00648975,0.00648975,4000,0.0,factconsolidation_mh_32k_no65,0.00648975,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.104571458999999,{},multi_hop
"Washington, D.C.",False,4baca9a4bdc4195ef09ecb6e914aed376c57f73aff0eeaa6c7d2da08d9182935,5.162467458052561,4927,742,0.00647775,0.00647775,4000,0.0,factconsolidation_mh_32k_no76,0.00647775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.174328624969348,{},multi_hop
"Italy.

Wait, let's search for Pepe Reina again across all chunks provided:
Chunk 26: 469.",False,fa06979a53b957fef4096576d30bbbe82b3679ca09d0b7ef4c88fc9fbd9eb1da,5.160520500037819,4774,764,0.0064455,0.0064455,3981,0.0,factconsolidation_mh_32k_no72,0.0064455,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.183496292040218,{},multi_hop
London,False,2f878f4c5de4dbec660f9a105de4b12a00ad9ab80331b2af9a1cfa04019b782e,5.174860582977999,4824,737,0.00638175,0.00638175,4000,0.0,factconsolidation_mh_32k_no70,0.00638175,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.287092124985065,{},multi_hop
"Washington, D.C.""? Let's double check if there's any fact explicitly stating the capital of United States of America.",False,d50eb2e66ea0f7ebce9673a3305d3f32a5d5841283a9b37b817495f50877f1f5,5.381798500020523,4835,764,0.00649125,0.00649125,4000,0.0,factconsolidation_mh_32k_no73,0.00649125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.553111582994461,{},multi_hop
"Tony Hall, Baron Hall of Birkenhead",False,b80df0d806095d81b0af82fcce9c69305411d2917bcedf51772f8b075b4fba69,5.704146125004627,4853,742,0.00642225,0.00642225,4000,0.0,factconsolidation_mh_32k_no69,0.00642225,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.937685499957297,{},multi_hop
Rome,False,a96cf6ba9f1c54554f5ecbc6b2a337173f9a3048399e66bc6320a896261bf89b,5.823938000015914,4822,739,0.00638775,0.00638775,3984,0.0,factconsolidation_mh_32k_no74,0.00638775,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.965512333030347,{},multi_hop
The provided evidence does not contain information about who founded the location.,False,8279c70dbb760d98d17a9c15fdd1fa86b829eb467ed337718ffcf5e9bf8207cb,5.7236682080547325,4878,752,0.0064785,0.0064785,4000,0.0,factconsolidation_mh_32k_no66,0.0064785,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.1181692910031416,{},multi_hop
English,False,195a107539f09860b52f60be4ef2910d0fb0986afdbb93e1488136c90b9b65c2,6.202509374998044,4829,740,0.00639675,0.00639675,4000,0.0,factconsolidation_mh_32k_no71,0.00639675,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.261181375011802,{},multi_hop
Austin,False,d4e14f5eb8cac1d35aa274e6c2864b877e8234a114f1f03f11f0dbf2a319fdc9,2.867308792017866,4871,314,0.00483075,0.00483075,4000,1.0,factconsolidation_mh_32k_no92,0.00483075,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.082421625033021,{},multi_hop
Ole Johan Vierdal,False,ac7ca17ad4e7df2f2054f2f9a3219bdd534133d05facc37716a59895cc0ad79f,3.8856071670306846,4771,463,0.0053145,0.0053145,4000,1.0,factconsolidation_mh_32k_no80,0.0053145,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.033704250003211,{},multi_hop
field hockey,False,45c7bf476e561efb4a4d37cbd21549ce18daec5a591a89b80b1360a398be3e80,4.317044166964479,4780,705,0.00622875,0.00622875,4000,1.0,factconsolidation_mh_32k_no81,0.00622875,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.328564832976554,{},multi_hop
Moon Jae-in,False,bbb88a7efc379050bd7658e74c12533a485f8ec9414effdd4c89c971425663ad,4.229025957989506,4835,737,0.00639,0.00639,4000,0.0,factconsolidation_mh_32k_no87,0.00639,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.368712958006654,{},multi_hop
Europe,False,6ee8f51570ff0b9db101853f6a4c5e003e562cc793a085c3a3611ebaf25222df,4.326339165971149,4760,735,0.00632625,0.00632625,4000,0.0,factconsolidation_mh_32k_no91,0.00632625,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.428937166987453,{},multi_hop
Harrisville,False,db8e9854391a012264a9a857dff13e0a9e6a1a01ea0355e4976d6db9d1e94449,4.396403583989013,4764,738,0.0063405,0.0063405,4000,0.0,factconsolidation_mh_32k_no90,0.0063405,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.472438124998007,{},multi_hop
Vienna,False,27a16cac7345c6579a31bd8a76af0bcf136f7d94f6e8409b8eb4e5236b63c5e5,4.677172750001773,4827,735,0.0063765,0.0063765,4000,1.0,factconsolidation_mh_32k_no86,0.0063765,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,4.846775499987416,{},multi_hop
baseball was created in the country of United States of America / United States of America,False,9e902372eac7d490f92521e7c2a2ec556ec17e13aa1c09ece7e24e7e455fca4b,4.996924375009257,4868,751,0.00646725,0.00646725,3987,0.0,factconsolidation_mh_32k_no95,0.00646725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.12366258300608,{},multi_hop
